gene,8C_NC3,8C_NC1,8C_NC2,8C_KD3,8C_KD2,8C_KD1
SLC1A1,0.484843139,0.945451469,-0.309738119,0.195053238,-0.303744393,-0.473086581
SH3GL2,-1,0.274988568,-0.10196155,0.397472477,1.05870804,1.013815795
FAM189A2,0.069030348,0.087225931,-0.075708424,0.23783541,0.852331807,0.964215469
COL5A1,-0.585298026,-1,-0.808098958,-0.42948395,-0.219336574,0.035468316
SSU72P5,2.579752131,2.397068219,2.497442134,2.043845191,2.739246515,1.9147509
SSU72P2,2.856089905,2.665833186,2.840188688,2.093298222,2.866460631,2.073635398
SSU72P4,2.588654162,2.662937126,2.558662784,2.509231218,2.68185623,2.023777912
SSU72P3,2.513965812,2.540146177,2.339345343,1.976478643,2.950448967,2.390101464
SSU72P7,2.678747833,2.772859389,2.78900244,2.147224094,2.869040649,2.099353569
OR52A1,-0.490115053,-0.125638934,-0.475588485,-1,0.052224545,-1
TRIM49B,1.323168929,0.941939215,1.193566758,2.071659921,2.222539176,1.86271235
TRIM64C,-0.279602124,-0.005456113,0.155041858,0.626404724,1.030890993,0.263919528
TRIM48,1.216334472,1.03575166,1.698389448,1.244815896,2.142154504,1.53452442
TRIM51,1.244610518,0.958526042,0.978145723,2.013416024,1.801201794,0.78172844
ZNF705E,1.144847542,1.624167787,0.90158765,-0.219032425,1.596050345,0.407714916
TRIM49,1.84993044,1.169440845,1.631580456,1.703918757,2.390481224,1.827194847
TRIM64B,0.141114604,-0.046997367,-0.216594923,0.9277415,1.624398559,1.116077306
TRIM49D1,1.242792122,1.125103123,1.628169642,1.554017316,2.200617444,1.686259304
TRIM49D2,1.450649243,1.286053817,1.75097113,1.728609092,2.323144201,1.84148333
TRIM64,0.334805203,0.324609904,-0.297613239,1.370757,2.076372163,1.130520371
TRIM49C,1.741054459,1.222077666,1.689481944,1.995034454,2.197690645,1.784432271
FAT3,-0.426460317,-0.491554014,-0.986252601,-1,-0.17221601,-0.323062041
KDM4E,1.408845958,1.176810028,1.200666543,1.552587734,1.77958356,1.159612776
KDM4F,0.143235727,0.615619283,0.779539852,1.234004618,1.741322479,0.44651571
OAT,2.191928174,2.309626837,1.661899599,2.232818001,2.43628331,2.542542567
FRG2B,0.683017106,1.296991586,1.481298607,1.772262633,2.157345224,1.692447883
FAM90A1,-0.837602904,0.119461928,0.166768405,0.171947724,0.608707047,0.719838546
SGCG,-1,-0.104246758,-1,-1,0.949460724,-1
PRR20B,-0.012193722,1.021281863,-0.298556646,0.39335129,1.698986357,0.770819591
PRR20D,0.108515612,0.400504365,-0.112705659,0.651497064,1.923446582,1.358703293
PRR20E,0.194303492,0.57080063,0.281681035,0.611828095,2.002126504,1.416578461
DUXB,2.26930805,2.663176016,1.691227777,1.87443198,1.990310983,1.572471455
CD40,-0.718286088,-1,-0.089759698,-1,-0.591068185,-0.11300289
MBD3L5,2.677911428,3.148247618,2.268486027,2.63233451,2.92324297,2.108031628
MBD3L4,2.345529011,2.841581806,1.797033765,2.299329064,2.46672413,1.517944421
MBD3L3,2.976303885,3.296943181,2.365119384,3.071452152,3.059377766,2.051589154
RFPL4A,2.50325622,2.839165355,1.728671568,3.370493701,3.319376114,2.451349471
RFPL4AL1,2.506267294,2.566664895,1.25998843,3.267108329,3.176066212,2.201535565
ZSCAN5C,1.267882951,1.410930237,0.479543964,1.392673709,1.692245815,1.567032664
RFPL1,1.916396096,1.754375597,0.921590309,2.420629969,2.032230225,1.418777755
RFPL2,2.024935983,2.319339774,1.630765673,2.150154563,2.040841652,1.218102644
