gene,Zygote,2C,4C,8C,Morula,ICM,TE
MLT2A1_dup2093,0,0,0.098560791,0.814016739,1.105447198,0,0
MLT2A1_dup631,0,0,1.040853533,0.813087846,0,0,0
MLT2A1_dup626,0.070495195,0,0,0.812763332,0,0,0
MLT2A1_dup775,0,0,0,0.811529105,0,0,0.419703396
MLT2A1_dup1898,0,0,1.028291157,0.81135653,0.013289832,0,0.02267391
MLT2A1_dup174,0.248915689,0.425166137,0.855993466,0.81113192,0.048742854,0,0
MLT2A1_dup1900,0,0.008038973,0.297468605,0.806982775,0.133602646,0,0
MLT2A1_dup527,0,0,1.619463544,0.805627677,0.063360983,0,0
MLT2A1_dup2174,0,0,0.277530618,0.804203758,0,0,0
MLT2A1_dup1462,0,0,0.227243921,0.801358927,0.250893715,0,0
MLT2A1_dup966,0,0,0.014499329,0.797037166,1.904192405,0,0
MLT2A1_dup2908,0,0,4.109316578,0.795584896,0.032261785,0.022359334,0
MLT2A1_dup1838,0,0,0,0.795438442,0,0,0
MLT2A1_dup769,0,0,0.189212075,0.790122191,0.01869658,0,0
MLT2A1_dup2487,0,0,0.022130404,0.787540493,0.172162317,0,0
MLT2A1_dup2782,0,0,0.137086645,0.783161931,0.292376296,0.089028947,0
MLT2A1_dup2063,0.015415806,0,0.219967032,0.782476177,4.201842824,0.022206537,0
MLT2A1_dup3277,0.031258839,0.251438367,0.515222008,0.781734375,0.013443294,0,0
MLT2A1_dup3597,0,0,1.32111195,0.781509301,0,0.045030593,0
MLT2A1_dup2176,0.012370966,0.039644249,0.357273238,0.777673937,0.018824639,0,0
MLT2A1_dup1526,0,0,0.442961132,0.761038063,0.066753971,0,0
MLT2A1_dup2026,0,0,0,0.760861096,0,0,0
MLT2A1_dup3430,0,0.366482555,0.529729565,0.754948672,0.069963296,0,0
MLT2A1_dup751,0.318289133,0.267488566,0.368173481,0.753423526,0.030396586,0.45473505,0
MLT2A1_dup2732,0.062859432,0.008057625,0,0.750331005,0,0,0
MLT2A1_dup2855,0,0,0.375991135,0.750256444,0,0,0
MLT2A1_dup459,0,0,0,0.750243076,0.031119775,0,0
MLT2A1_dup627,0,0,0,0.750243076,0,0,0
MLT2A1_dup2621,0,0,0.070127471,0.750153063,0.030645181,0,0.042976165
MLT2A1_dup1498,0,0,0.568595612,0.748499664,0,0,0
MLT2A1_dup91,0,0,1.345634353,0.74759032,0.158552541,0.047209054,0
MLT2A1_dup2240,0,0,0.160633047,0.747148644,1.190793922,0,0
MLT2A1_dup3025,0,0.008095189,0,0.745340673,0,0,0
MLT2A1_dup1877,0,0,1.405260821,0.740026948,0.068081243,0,0
MLT2A1_dup1976,0.014684236,0,2.002303836,0.735201567,0.252398753,0,0
MLT2A1_dup3617,0.016190284,0.074773984,0.184518235,0.734291974,1.387885001,0,0
MLT2A1_dup450,0.01696125,0.049611672,0.311211453,0.734177259,0.289304977,0,0.098535924
MLT2A1_dup2131,0,0,0,0.730290028,0.452155682,0,0
MLT2A1_dup49,0,0,0,0.72795439,0,0,0
MLT2A1_dup3057,0,0.028117979,1.580233616,0.727590466,0,0,0
MLT2A1_dup2403,0,0.059266638,0.359544613,0.719959403,0.139423862,0.058375268,0
MLT2A1_dup3715,0,0,0.029395899,0.716848023,0.244720306,0,0
MLT2A1_dup1167,0,0.04561073,0.014833415,0.716457512,0.121815327,0,0
MLT2A1_dup696,0,0.022443375,0.102185743,0.715708659,0,0,0
MLT2A1_dup1365,0,0,0,0.715160024,1.212697135,1.707485531,1.439778152
MLT2A1_dup1982,0,0,0.079060394,0.713539838,0.016930579,0,0
MLT2A1_dup743,0,0,2.632406478,0.712867817,0,0,0
MLT2A1_dup2292,0,0,0.014466746,0.711749485,0,0,0
MLT2A1_dup3154,0,0,0.157017117,0.704386932,0,0,0
MLT2A1_dup1328,0,0,0.057203143,0.704091944,0.229535988,0.02286811,0
MLT2A1_dup1863,0,0,0.200226405,0.701149925,0.032041317,0,0
MLT2A1_dup2173,0,0,0,0.700509678,0,0,0
MLT2A1_dup1936,0,0,0.361758979,0.697507251,0.129136912,0,0
MLT2A1_dup1245,0,0.050114068,0.509938712,0.696610437,0.541542877,0,0
MLT2A1_dup1115,0,0,0.245934675,0.696353842,0.039242334,0,0
MLT2A1_dup2932,0,0.156748188,0.247603915,0.689422244,0.031823842,0,0
MLT2A1_dup1696,0,0.049861604,0.578158264,0.688859285,0.333542038,0,0
MLT2A1_dup3649,0,0.023288302,1.778378796,0.684707892,0,0,0
MLT2A1_dup2166,0,0,0.022539145,0.684339583,0,0,0
MLT2A1_dup720,0,0,0.018940878,0.682318413,0,0,0
MLT2A1_dup2913,0,0,0.014532058,0.681709257,0,0,0
MLT2A1_dup2133,0,0,0.092151233,0.681151292,0,0,0
MLT2A1_dup3370,0,0,0.984630591,0.680177498,0.115586802,0.022777266,0
MLT2A1_dup1013,0,0,0.442851088,0.677302586,0.05128587,0,0
MLT2A1_dup3293,0,0,0.0628791,0.674935053,0.078839001,0.300640793,0
MLT2A1_dup3661,0,0,0.099041566,0.67151175,0,0,0
MLT2A1_dup121,0,0,11.65806553,0.670022782,0.077696162,0,0
MLT2A1_dup784,0,0,1.251933167,0.669694361,0,0,0
MLT2A1_dup3049,0,0.021516366,0.633004823,0.665730317,0.089621651,0,0
MLT2A1_dup330,0.040638623,0.033425912,0.77623831,0.663992192,0.029104731,0,0
MLT2A1_dup2043,0,0,0.413618275,0.662817709,0.014811568,0,0.729366791
MLT2A1_dup2901,0,0,0.52736423,0.662552327,0,0.665254103,0
MLT2A1_dup1565,0,0.081127283,0.817904735,0.660507301,0,4.99419554,0.020350764
MLT2A1_dup3310,0.466726805,0,0,0.657618413,0,0,0
MLT2A1_dup1138,0.032772585,0.042044022,0.113909801,0.655376493,0.014094301,0,0
MLT2A1_dup1754,0.011961331,0,1.136354403,0.6525532,0.025699542,0,0.021622267
MLT2A1_dup19,0,0,0.300951844,0.650843581,0.20672802,0,0
MLT2A1_dup1588,0,0.028753473,1.452077188,0.648914656,0.346325989,0.041929762,0
MLT2A1_dup3282,0,0,0,0.648164496,0,0,0.029645291
MLT2A1_dup3489,0,0,0.196588423,0.647559766,0.967551064,0,0
MLT2A1_dup335,3.22196885,3.538314201,2.158853173,0.645188123,0.315082296,0,0
MLT2A1_dup1378,0,0,0.290599179,0.643685902,0,0,0
MLT2A1_dup1514,0,0,0,0.643577323,0.012849771,0,0
MLT2A1_dup111,0,0,1.290511666,0.643258927,0.021987178,0,0
MLT2A1_dup3242,0,0,1.16367379,0.642205258,0.288767569,0,0
MLT2A1_dup711,0,0,0,0.641861848,0.18420716,0,0
MLT2A1_dup1219,0,0,0.479573082,0.640365502,0,0,0
MLT2A1_dup3490,0.017669814,0,0.391770173,0.639931702,0.324206259,1.495359403,0
MLT2A1_dup1614,0,0,0.153278614,0.635697799,0,0,0
MLT2A1_dup25,0,0.021563243,4.658352356,0.63503915,0,0,0.021636542
MLT2A1_dup2802,0.016918847,0,0.531110398,0.633982469,0,0,0
MLT2A1_dup1251,0,0,0,0.629306276,0.634245526,0,0
MLT2A1_dup2226,0,0,0.370431083,0.626064484,0.030556149,0,0
MLT2A1_dup3396,0.02479855,0,0.617310021,0.623236793,0.064375918,0,0
MLT2A1_dup2252,0.052926409,0.015967063,0.807985672,0.617201687,0.072480407,0,0
MLT2A1_dup2758,0,0,0.044959663,0.608603146,0.107227957,0,0
MLT2A1_dup2206,0.011934985,0,0.795713972,0.608301025,0.141036143,0.022565888,0
MLT2A1_dup2399,0,0,0.579125172,0.606237508,0.090014633,0.025125438,0
MLT2A1_dup1939,0,0.113503767,0.472491875,0.606014526,0,0,0
MLT2A1_dup2902,0,0,0.33002067,0.604348051,0,0,0
MLT2A1_dup467,0,0,0.486037332,0.602929871,0.032560505,0,0
MLT2A1_dup539,0,0,0.07731408,0.602142571,0.011688647,0.020572115,0
MLT2A1_dup1067,0,0,0.731438879,0.601414686,0,0,0
MLT2A1_dup2955,0,0,0.583319166,0.601286982,0.812834836,0,0
MLT2A1_dup3033,0.030347707,0.015573257,0.493542378,0.596380119,0,0,0
MLT2A1_dup3614,0.811692889,1.353019972,2.906607206,0.59312849,0.128781997,0,0
MLT2A1_dup2511,0,0,0.045496126,0.588771548,0,0,0.035092483
MLT2A1_dup1087,0.072457588,0,0.646845369,0.588547493,0.166174363,0,0
MLT2A1_dup1302,0,0,0.030655723,0.585492991,0.069296979,0,0
MLT2A1_dup3177,0,0,0.063596898,0.582561322,0.085273797,0,0
MLT2A1_dup3616,0,0,0.110477984,0.582358078,0.039154347,0,0
MLT2A1_dup2335,0.016587105,0.02553556,0.236376784,0.582164279,0.146228561,0.238937983,0
MLT2A1_dup311,0,0,0.25580272,0.581350025,0.038549313,0,0
MLT2A1_dup2751,0,0.009115056,1.024209389,0.579466195,0,0,0
MLT2A1_dup299,0.127602322,0.036364777,0,0.576988533,0,0,0
MLT2A1_dup2516,0,0.01799397,0.376537593,0.575968488,0,0,0
MLT2A1_dup474,0,0,0.01562549,0.570311328,0.060037805,0,0
MLT2A1_dup1488,0,0.134966297,0.014631141,0.568513185,0,0,0
MLT2A1_dup2156,0,0,0.401680615,0.568026771,0.305027751,0,0
MLT2A1_dup3289,0,0,1.59374021,0.566950261,0,0,0
MLT2A1_dup155,0,0,0.62599867,0.565221477,0.698881416,0,0
MLT2A1_dup1731,0,0.180894776,0.995264346,0.564809116,0,0,0
MLT2A1_dup913,0,0,0.129328831,0.558281026,0.018404446,0,0
MLT2A1_dup1022,0.014037521,0,0.361142502,0.55801441,0.096761459,0.025255621,0
MLT2A1_dup1346,0,0,0.428354791,0.556439305,0,0,0
MLT2A1_dup3412,0,0,0.05297832,0.555676286,0.424956625,0,0
MLT2A1_dup3163,0,0,0.026947432,0.55481751,0.680928538,0.063071239,0
MLT2A1_dup372,0,0,0.195081873,0.553264227,0,0,0.300944623
MLT2A1_dup2051,0,0,0.242101631,0.553001047,0.480741516,0,0.044138545
MLT2A1_dup3656,0,0,0.016297979,0.552897555,0.014736573,0.024680177,0.024797183
MLT2A1_dup180,0.01696125,0.024805836,0.450837726,0.552837825,0.108197667,0.074541987,0
MLT2A1_dup2219,0,0,0.086661375,0.551103628,0.249469125,0,0
MLT2A1_dup1557,0,0,0.320264779,0.548809037,0.040668884,0,0
MLT2A1_dup3549,0.016709972,0.008574904,0.09537336,0.547899452,0.014372707,0,0
MLT2A1_dup1831,0,0,0,0.547397948,0,0,0
MLT2A1_dup223,0,0.007666305,0.170535147,0.546002555,0,0,0
MLT2A1_dup3139,0,0.126284951,0,0.545631328,0,0,0
MLT2A1_dup238,0.014939379,0.116910548,11.55430329,0.545446516,0.05675062,0,0
MLT2A1_dup523,0,0,0.191389381,0.543181034,0.315734806,0.026889536,0
MLT2A1_dup687,0.013929263,0,0.132076646,0.537634272,0.014963872,0,0
MLT2A1_dup2846,0,0,0.024665524,0.533732392,0,0,0
MLT2A1_dup1200,0,0,0.130383834,0.532164132,0.459260771,0,0
MLT2A1_dup3523,0.016466031,0.032531301,0.416589093,0.531986424,0.056651545,0,0
MLT2A1_dup376,0,0,0,0.531835956,0,0,0.2435316
MLT2A1_dup1612,0.024243772,0.023307625,0.05262276,0.528602356,0,0,0.022217389
MLT2A1_dup3459,0,0,0.946110933,0.526537425,0.014773975,0,0
MLT2A1_dup567,0,0.056889714,0.214610251,0.525121456,0.020159394,0.050097375,0
MLT2A1_dup649,0,0,0.956681325,0.524645656,0,0.051580263,0
MLT2A1_dup1239,0,0,0,0.524519727,0,0,0.095492044
MLT2A1_dup3334,0,0.082161955,1.102441376,0.520628512,0,0,0
MLT2A1_dup810,0,0.296469746,0.84493411,0.515168812,0.118470187,0,0
MLT2A1_dup2028,0,0,0.847587335,0.513865893,0.012254624,0,0
MLT2A1_dup2667,0,0,0.013411879,0.512831129,0.012126972,0.021343569,0
MLT2A1_dup2019,0,0,1.500680646,0.512026788,0.393307179,1.384447728,0
MLT2A1_dup43,0,0,0.251814893,0.510940609,0,0,0
MLT2A1_dup1327,0,0.022092698,0.086219221,0.509398808,0.051972735,0,0
MLT2A1_dup353,0,0,0.262228179,0.508362787,0,0,0
MLT2A1_dup1204,0,0,0.047589616,0.507168311,0.101329995,0,0
MLT2A1_dup237,0,0,0.024268,0.504660086,0,0,0.169281351
MLT2A1_dup1785,0,0.007965221,0.998934147,0.503793492,0,0,0
MLT2A1_dup371,0,0,0.099993894,0.501743825,0.11325813,0,0.054192472
MLT2A1_dup3606,0,0,0.380156314,0.495584138,0,0,0
MLT2A1_dup2438,0,0,0,0.495382294,0.029991766,0,0
MLT2A1_dup622,0,0,0.062909138,0.494688509,0,0,0.032349097
MLT2A1_dup394,0,0,1.071057344,0.489581858,0,0,0
MLT2A1_dup2729,0,0,1.356499793,0.488015849,0,0,0
MLT2A1_dup256,0,0,0.094994857,0.487892068,0.03224901,0,0.027510174
MLT2A1_dup1798,0,0,0.219967032,0.48777707,0.018781758,0,0
MLT2A1_dup2194,0,0.038720002,0.186983657,0.478646902,0.080288914,0.022410735,0
MLT2A1_dup176,0,0.0321403,1.760606763,0.478070641,0.013992659,0,0
MLT2A1_dup1457,0,0,0,0.47677335,0,0,0
MLT2A1_dup242,0,0,0.859671597,0.475075036,0.452171105,0.022777266,0
MLT2A1_dup3249,0,0,0.033891488,0.474876446,0,0,0
MLT2A1_dup3186,0,0,0.487791161,0.473548095,0.334171743,0,0
MLT2A1_dup952,0,0,0.034837297,0.472547313,0.319220187,0,0
MLT2A1_dup1564,0,0.00836828,0.206137733,0.472182235,0.771450707,0,0
MLT2A1_dup939,0,0,0.310785604,0.468406146,0,0,0
MLT2A1_dup2894,0,0,0.203448815,0.466721548,0.591292508,0,0
MLT2A1_dup1344,0,0,0,0.46523753,0.684817206,0,0
MLT2A1_dup1374,0,0,0,0.465157509,0,0,0
MLT2A1_dup2925,0,0,0.097120501,0.465001213,0.030314953,0,0
MLT2A1_dup2260,0,0,0.014242703,0.464370329,0.0257564,0,0
MLT2A1_dup214,0,0,0.015974446,0.463759685,0,0,0
MLT2A1_dup1545,0,0,0.377848075,0.462257924,0.026339124,0,0
MLT2A1_dup2968,0.142953836,0.061475332,0.447788882,0.461981472,0.012051649,0,0
MLT2A1_dup637,0.01534981,0,1.969959321,0.459072251,0.946793716,0,0
MLT2A1_dup1593,0,0,0.015219153,0.458947684,0,0,0
MLT2A1_dup284,0,0,0.285785827,0.457655174,0,0,0
MLT2A1_dup2850,0,0,0.016592015,0.456333418,0.030004878,0,0
MLT2A1_dup2407,0,0,0.619009808,0.45434394,0,0,0
MLT2A1_dup1884,0,0,0.184123099,0.454336095,0.019130376,0,0
MLT2A1_dup1032,0,0,0.033617242,0.452031499,0.112717675,0,0
MLT2A1_dup2928,0,0,0.177926432,0.448520408,0.029250986,0,0
MLT2A1_dup3560,0,0,0,0.447741317,0,0,0
MLT2A1_dup3418,0,0,0.058128233,0.447666045,0.013139834,0,0
MLT2A1_dup36,0,0.05292796,1.437956475,0.444379118,0,0,0
MLT2A1_dup1000,0.011195213,0,0.093107258,0.43818832,0,0.040283759,0.06071211
MLT2A1_dup853,0.178093123,0.795093825,0.902451135,0.43766554,0,0,0
MLT2A1_dup3621,0.069410653,0.068565972,0.099041566,0.43319712,0.174119089,0.152524373,0
MLT2A1_dup1496,0,0,0,0.43219262,0.064820913,0,0
MLT2A1_dup3665,0,0.025443518,0,0.431720653,0.099747336,0.025060848,0
MLT2A1_dup1145,0,0,0.052768048,0.431027874,0,0,0
MLT2A1_dup1326,0,0,0.106282813,0.430012522,0,0,0
MLT2A1_dup1983,0.015738462,0.008076363,0.034837297,0.42950172,0.013537085,0,0
MLT2A1_dup3048,0,0,0.324466764,0.428929676,0.027587423,0,0
MLT2A1_dup3243,0,0,0,0.428710329,0.277187917,0,0
MLT2A1_dup2909,0,0.009310553,0.344189379,0.424077105,0.015605754,0,0
MLT2A1_dup1759,0.012931941,0,0.342449822,0.423035069,0.103033101,0,0
MLT2A1_dup2721,0,0,0.224570993,0.421217299,0.078960983,0,0.092383001
MLT2A1_dup2192,0,0,0.139626272,0.419493747,0.020664641,0.024432756,0
MLT2A1_dup3051,0,0.113549668,0.359999437,0.418112995,0.031609299,0,0
MLT2A1_dup876,0.045016887,0.087782958,0.359876683,0.416715294,0.031188777,0.022715994,0.152027071
MLT2A1_dup465,0,0,1.115769085,0.414010645,0.091171599,0,0
MLT2A1_dup834,0,0,1.67395551,0.413650395,0.011237348,0,0
MLT2A1_dup229,0,0,0.627030796,0.413184908,0.039622924,0,0
MLT2A1_dup198,0,0,0,0.412203998,0.035931767,0,0
MLT2A1_dup3346,0,0,0.813819704,0.412199693,0,0.021844165,0
MLT2A1_dup1803,0,0,0.330138553,0.408790148,0,0,0
MLT2A1_dup1263,0,0.023565544,0.285334053,0.407874541,0,0,0
MLT2A1_dup9,0.046568945,0.017065534,1.061290083,0.407870914,0.014302079,0,0
MLT2A1_dup1868,0,0,0,0.407591087,0.154439149,0,0
MLT2A1_dup846,0,0,0.536656992,0.404070412,0,0,0
MLT2A1_dup1415,0,0.009335581,0.1730565,0.40387888,0.09388623,0,0
MLT2A1_dup1860,0,0,1.331078842,0.400738275,0.207252842,0.043618209,0
MLT2A1_dup1756,0,0,0.162560637,0.400230336,0.106157075,0,0
MLT2A1_dup1909,0.017532484,0,0.08884234,0.397154076,0,0,0
MLT2A1_dup3716,0,0,0.425972638,0.396033459,0.317222701,0,0
MLT2A1_dup2432,0,0,0,0.396010682,0.228009415,0.022462373,0
MLT2A1_dup518,0,0,0,0.395704819,0.014408283,0,0
MLT2A1_dup2379,0.534279369,0.977874675,1.185892435,0.394864777,0,0,0
MLT2A1_dup3029,0,0,0.021246541,0.392272862,0.084844986,0,0
MLT2A1_dup3493,0.025320014,0,0.01504136,0.391204586,0.696977255,0,0
MLT2A1_dup770,0,0.009360745,0.676739541,0.390457912,0,0,0
MLT2A1_dup268,0,0,0.116222259,0.390034935,0,0,0
MLT2A1_dup1753,0,0,0.220125201,0.389765949,0.375096775,0,0
MLT2A1_dup1685,0,0.022964103,0.049693131,0.389650427,0,0,0
MLT2A1_dup3595,0,0,0.185985594,0.388549428,0.239216969,0,0.112124933
MLT2A1_dup892,0.031476924,0.047246598,0.134166786,0.388079614,0.046249033,0,0
MLT2A1_dup254,0.075404331,0.027569717,0.071729268,0.388033856,0.113500345,2.987057567,0
MLT2A1_dup2,0,0.024378149,0.057936882,0.38670085,0.273589444,0,0
MLT2A1_dup80,0,0,1.017669543,0.3865421,0,0,0
MLT2A1_dup2482,0,0,0.12856358,0.385362886,0.053633005,0,0
MLT2A1_dup2710,0,0,0.130732354,0.384366814,0.050603268,0.026068482,0
MLT2A1_dup2251,0,0,0.400365422,0.384280395,0.034040622,0,0
MLT2A1_dup3054,0,0,0,0.383180598,0.015002439,0,0.050489109
MLT2A1_dup1837,0,0,0.017167205,0.382627578,0.053032225,0,0
MLT2A1_dup1637,0,0,0.019067715,0.382382382,0.038979551,0,0
MLT2A1_dup2876,0,0,0.223881406,0.381138519,0.059542169,0.029187634,0
MLT2A1_dup3263,0,0,1.434579915,0.38025465,0.435350276,0,0
MLT2A1_dup912,0,0,0,0.378497996,0,0,0
MLT2A1_dup3336,0,0.023017508,3.074031508,0.378489777,0.040611253,0,0
MLT2A1_dup2698,0,0,0.017734716,0.37773112,0.125606377,0,0
MLT2A1_dup2765,0,0.151107305,0.779353832,0.374807961,0.029623136,0,0
MLT2A1_dup3615,0,0,0.137832857,0.372510869,0,0,0
MLT2A1_dup108,0,0,0.251091311,0.37190762,0.019354911,0,0
MLT2A1_dup1954,0,0,0.425606262,0.370038317,0.013925709,0,0
MLT2A1_dup1876,0,0,0.235489644,0.368416643,0.019678262,0,0
MLT2A1_dup1396,0,0.021800724,0,0.367437613,0.1367522,0,0
MLT2A1_dup947,0,0,0,0.365911444,0.26574926,0,0
MLT2A1_dup1271,0,0,0.365632753,0.364956025,0.021360601,0,0
MLT2A1_dup1569,0,0,0.548546571,0.36452874,0,0,0
MLT2A1_dup1122,0.106914454,0.099158468,0.016941321,0.364449842,0.252733476,0.053920596,0
MLT2A1_dup3705,0.178520205,0,0.401391479,0.363729123,0.448957234,0,0
MLT2A1_dup1646,0,0,0.52357915,0.36160922,0,0,0
MLT2A1_dup2378,0.045217408,0.154304452,0.215067989,0.359844964,0.012964246,0.043423919,0
MLT2A1_dup2651,0,0,0.059746653,0.359060858,0.013505676,0,0
MLT2A1_dup1511,0,0,0.033972041,0.358974397,0.015358697,0,0
MLT2A1_dup693,0,0.025842111,0.223683964,0.358006257,0.015198293,0,0
MLT2A1_dup1330,0,0.126977556,0.388380547,0.357776493,0,0,0
MLT2A1_dup1383,0,0,0.606464525,0.357487644,0,0,0
MLT2A1_dup3496,0.873908053,0.93644109,3.27857656,0.357345655,0.063537011,0.032731352,0.158644929
MLT2A1_dup261,0,0,0.127193796,0.35716716,1.656631165,0,0
MLT2A1_dup574,0,0,0.495769303,0.357152645,0.375081044,0.066317481,0.292755654
MLT2A1_dup3308,0,0.087978031,0.727955547,0.355127087,0.038806309,0,0
MLT2A1_dup3594,0,0,0.17284659,0.354459113,0,0,0
MLT2A1_dup774,0,0,0,0.354258836,0,0,0.122986657
MLT2A1_dup2274,0,0,0.261586276,0.353970051,0.110698601,0,0
MLT2A1_dup1597,0,0,0,0.353940717,0.096213988,0,0
MLT2A1_dup87,0,0.023017508,0.682638259,0.351879171,0.013537085,0,0
MLT2A1_dup2841,0,0,0.354430679,0.351798682,0.129580998,0.023046501,0
MLT2A1_dup323,0,0.008638896,0.256226937,0.35134335,0,0,0
MLT2A1_dup2408,0,0,0.635199281,0.351331365,0.04477651,0,0
MLT2A1_dup662,0.016307322,0.02510484,0.123801964,0.350742131,0.337788061,0,0
MLT2A1_dup585,0,0.023288302,0,0.348822385,0.066193591,0.024105678,0
MLT2A1_dup2232,0,0.024199336,0.24094465,0.347934295,0,0,0
MLT2A1_dup2074,1.325587912,3.074895636,2.545677808,0.346485219,0.34354966,0,0
MLT2A1_dup3322,0,0.016152727,1.082835263,0.346205582,0.013537085,0,0
MLT2A1_dup1851,0,0,0.091884273,0.346082298,0.132629776,0.038080741,0
MLT2A1_dup3596,0,0,0.057997314,0.345273588,0.990887129,0,0
MLT2A1_dup505,0,0.00861746,0,0.345042851,0.27562609,0,0
MLT2A1_dup2058,0,0,0.163167557,0.344888513,0,0,0
MLT2A1_dup941,0.011728318,0,0.209016292,0.342927805,0.012599451,0,0
MLT2A1_dup2087,0.618752715,0.473389379,0.624331635,0.34232589,0,0,0
MLT2A1_dup3307,0,0,0.014936663,0.342213125,0.921722393,0.0237701,0
MLT2A1_dup263,0,0.260461275,0.716422397,0.340757955,0.01531828,0.026960298,0.130673323
MLT2A1_dup2088,0,0,0.114958961,0.340552393,0,0,0
MLT2A1_dup1375,0,0,0.204645325,0.336705445,0.076864143,0,0
MLT2A1_dup2654,0,0,0.015006298,0.336091938,0.027137279,0,0
MLT2A1_dup1225,0,0,0.021387714,0.33608733,0.019338692,0,0
MLT2A1_dup3676,0,0.007910789,0.122109906,0.333550699,0.09833911,0,0
MLT2A1_dup2421,0.02402875,0,0.047489445,0.331888281,0.088191061,0.043231351,0
MLT2A1_dup851,0,0,0.024952333,0.330791513,0.109039831,0.037785542,0
MLT2A1_dup1041,0,0,0.612493925,0.330647333,0.083243634,0.201909087,0
MLT2A1_dup576,0,0.020035483,0.13031785,0.327924994,0,0,0
MLT2A1_dup2658,0,0.116160006,0.402996751,0.32771727,0.053525943,0,0
MLT2A1_dup3260,0,0,0.217529385,0.326765324,0.013728647,0,0
MLT2A1_dup1547,0,0,0,0.326440667,0.155085425,0,0
MLT2A1_dup2254,0,0,0,0.325892601,0.01356864,0,0
MLT2A1_dup3350,0.015961176,0,0,0.325577184,0.013728647,0.048325062,0
MLT2A1_dup3245,0,0,0.335156175,0.324721008,0.257579596,0,0
MLT2A1_dup3220,0,0,0.345452232,0.323915343,0,0,0
MLT2A1_dup1952,0,0,0.014564936,0.322527177,0,0,0
MLT2A1_dup333,0.031550297,0,0.1148559,0.320339953,0.04635684,0,0
MLT2A1_dup2014,0,0,0.028422525,0.318539859,0,0,0
MLT2A1_dup1739,0,0,0.781809394,0.317764843,0.072761828,0,0
MLT2A1_dup2021,0.014110633,0.034818658,0.262434363,0.317342837,0.058102422,0,0
MLT2A1_dup2072,0,0,0.028235534,0.316444203,0.012765233,0,0
MLT2A1_dup3294,0,0.023017508,0.224570993,0.315678728,0.098135847,0,0
MLT2A1_dup3287,0,0,0.559253201,0.315635526,0.013443294,0,0
MLT2A1_dup3081,0,0,1.709005316,0.315623763,0.019915923,0,0
MLT2A1_dup1742,0,0.022291731,0.043497985,0.314882716,0,0,0
MLT2A1_dup1850,0,0,0.018288926,0.314400496,0.082683896,0,0
MLT2A1_dup337,0.017998773,0.009236267,0.034243095,0.312457803,0.04644372,0.025927313,0
MLT2A1_dup3683,0,0.023571286,0.460195987,0.312057944,0.01865428,0.023178537,0.022160378
MLT2A1_dup625,0,0,0,0.311741105,0,0,0
MLT2A1_dup2049,0,0,0.157375375,0.311201139,0.126052712,0,0
MLT2A1_dup3409,0,0,0.045472908,0.311011283,0,0,0
MLT2A1_dup2873,0,0,0.102303425,0.310939567,0.151028761,0,0
MLT2A1_dup236,0,0,0,0.310319136,0,0,0
MLT2A1_dup845,0,0.032134833,0.041803259,0.308962149,0.04566928,0,0
MLT2A1_dup1717,0,0,0.050847238,0.306668455,0.03464849,0,0
MLT2A1_dup2298,0,0,0,0.306525185,0,0,0
MLT2A1_dup240,0,0,0.016014184,0.306069315,0,0,0
MLT2A1_dup1549,0,0,0.162539163,0.306014313,0.246128806,0,0
MLT2A1_dup492,0,0,0.096085102,0.305156378,0,0,0
MLT2A1_dup3234,0,0,0.082954878,0.304850539,0.546291403,0.040720128,0
MLT2A1_dup646,0,0,0.043302927,0.304482984,0.856973036,0.132260677,0
MLT2A1_dup1045,0,0,0.038020401,0.303096462,0.088643852,0,0
MLT2A1_dup1576,0,0.029320975,0.192761824,0.303029598,0,0,0
MLT2A1_dup2866,0,0,0.034243095,0.302313689,0.149639767,0,0
MLT2A1_dup513,0,0.02373508,0.020485218,0.301238078,0,0,0
MLT2A1_dup2705,0,0,0.016677984,0.300298607,0.124402489,0.025255621,0
MLT2A1_dup2924,0,0.089977531,0.219467107,0.300097231,0.013229424,0.044312135,0.022570847
MLT2A1_dup1644,0,0,0.140868748,0.300035879,0,0,0
MLT2A1_dup1158,0,0,0.052246704,0.29864692,0,0,0
MLT2A1_dup2007,0,0,0.182504408,0.297597047,0,0.029631215,0
MLT2A1_dup3348,0,0,0.074856998,0.296872787,0.614742462,0,0
MLT2A1_dup3622,0,0,1.99321173,0.296658973,0,0,0
MLT2A1_dup801,0,0,0.228233551,0.295467659,0.08248859,0.023231096,0
MLT2A1_dup1536,0,0,0,0.294332379,0.01548124,0,0
MLT2A1_dup1665,0.0130252,0,0.077376224,0.294281198,0.125933933,0,0
MLT2A1_dup1372,0,0,0.029262281,0.293718494,0.013229424,0,0
MLT2A1_dup354,0,0,0,0.293697347,0,0,0
MLT2A1_dup948,0,0,0.015111976,0.293235163,0,0,0
MLT2A1_dup2979,0,0,0,0.293196043,0.220287241,0,0
MLT2A1_dup1563,0,0,0.014597963,0.292220265,0,0.022105827,0
MLT2A1_dup3140,0,0,0,0.291793193,0,0,0
MLT2A1_dup1468,0,0.020116928,0.157017117,0.290495961,0.023662383,0.01981437,0
MLT2A1_dup1698,0.049398093,0,0,0.288440958,0.1451612,0,0
MLT2A1_dup1144,0,0,1.13169212,0.287501586,0.01972534,0,0
MLT2A1_dup677,0,0,0.186375778,0.287471978,0.044810825,0,0
