gene,8C_NC1,8C_NC2,8C_NC3,8C_KD1,8C_KD2,8C_KD3
ERMAP,0.400402003,0.057157559,0.157741128,0.160475314,0.203936404,-0.519779247
CFAP57,1.181528382,1.050534711,0.239849402,-0.462778493,-0.096267642,-0.169577455
ST3GAL3,-1,-0.581072177,-0.557084358,-0.685825789,-0.868279462,-0.79089547
KLF17,2.308875253,1.92002133,2.013991633,-0.511243502,0.977252396,0.800754939
AL451136.1,1.098878129,0.727691999,0.739107306,0.109955134,0.541980415,0.478095848
TESK2,1.119797502,0.719132609,0.791360067,0.100624346,0.465614113,0.346224549
STIL,1.5309302,1.191804393,1.457061561,1.13084584,0.958610436,1.127593213
FOXD2,-0.297885765,-0.088192036,-0.585012392,-1,-0.537942943,-0.162777593
RNF11,1.821895507,2.235608538,1.685310789,0.584786607,0.436022931,1.265165763
PRPF38A,2.343124093,2.043800978,1.871518982,1.299720831,1.241084995,1.332099897
SHISAL2A,-1,-1,-0.784319702,-1,-0.547237428,-0.812899417
TCEANC2,0.65713805,0.223915003,0.565823564,-0.029657087,0.272810779,-0.231351343
GADD45A,1.029568067,1.371983873,1.220113869,0.741791812,0.896729083,1.83043101
PTGER3,0.21878956,-1,-0.92854882,-1,-1,0.312073109
AC118549.1,1.267749032,0.976591673,1.402132036,0.711692172,0.56176815,0.53284179
RPF1,2.356746804,2.114174912,1.857570557,1.596944955,1.47235955,1.241969191
C1orf52,2.270249181,1.963546791,1.701618296,-0.03421656,0.021674682,1.614227178
COL24A1,-1,-0.540702737,-0.645328732,-0.959316378,-0.670948679,-0.852994153
BRDT,2.308409865,2.310091603,2.120545822,1.406701591,1.580741641,1.578593315
EPHX4,0.759055117,1.064151485,-0.013444807,-0.22102711,-0.726713188,0.63746295
GLMN,1.489976675,0.781390885,0.832719099,0.573884926,0.678950562,0.734889593
DNTTIP2,2.262901402,1.918936171,1.681081891,1.214788909,1.261504576,0.699740437
WDR47,1.966161376,1.697085151,1.848478984,1.091944535,1.2381894,1.343173441
TAF13,2.749922074,2.26186917,2.169536208,0.178527916,0.485036253,2.051749324
TMEM167B,1.730203009,1.588642333,1.344277249,0.094926825,0.189220555,0.487657145
RBM15,0.878340225,1.11012789,0.886625065,1.002584157,0.611668915,0.594113858
LAMTOR5,2.360049252,2.204393853,2.301451425,1.439736173,1.033080841,1.755063866
C1orf162,-1,0.138890359,-0.166172635,-0.694995872,-1,-0.930311084
SLC16A1,2.464473205,2.224802047,1.943756606,1.497301675,1.440354272,1.377062012
LRIG2,0.753792828,0.151679612,0.24930336,0.01476435,-0.880652074,0.261841582
PTPN22,0.127025637,-0.394324762,0.441140607,-1,-1,0.430184104
SIKE1,1.928445521,1.546097132,1.218546994,1.404837036,1.481754888,1.463924137
SYCP1,0.14712624,0.2471956,0.085075402,-1,-1,0.235964043
SPAG17,0.164787151,-0.057484045,-0.19473925,-0.924009854,-1,-0.652562865
H3-2,0.624938094,0.60879423,0.352391949,0.833576192,0.557603178,0.594764885
ANKRD35,1.078643526,0.437211376,0.356598043,-0.490096248,0.398562068,0.242418432
RBM8A,2.512258935,2.036061862,2.175663186,1.336841225,1.597126097,1.505860643
NOTCH2NLA,-0.000347808,-0.917324854,0.203678958,0.295525777,0.426009298,-0.218182218
H2AC18,2.629719578,2.798162902,1.86423593,1.123158405,2.070810283,1.735071945
H2AC19,2.474468314,2.68272032,1.745879175,1.154152916,1.985667341,1.637586239
H2BC21,1.53932603,0.521378121,1.269276404,-0.039187719,0.793124355,0.533499977
CTSS,0.545700781,0.206255926,0.816868384,-0.397881468,-1,0.061935528
CTXND2,0.00314643,-1,-0.368821573,-1,-1,-0.662331477
TNFAIP8L2,0.306595879,0.47588624,0.571406262,-1,-1,-1
SCNM1,2.474277713,2.251547743,2.024503553,0.89293468,1.065833634,1.165956354
LYSMD1,1.738931077,1.814554357,1.714446786,-0.231325463,0.33119345,-0.101515394
RPS27,2.858479031,2.987177733,2.739071946,2.614378506,2.48064669,2.38242811
SLC50A1,1.163716156,0.846094311,0.743076663,0.654856433,0.733032746,0.221357058
DPM3,1.22135314,1.270493614,0.730224805,1.063746605,0.975453805,-0.058201247
HCN3,-0.852481463,-1,-0.537675654,-1,-0.665107859,-0.500526603
PKLR,-1,-1,-0.242416159,-1,-0.713658732,-1
ASH1L,0.920332718,0.50390103,0.759056898,0.239588462,0.447723063,0.092639775
RIT1,1.163951354,0.688029307,1.620388775,-1,0.936727317,-0.658934703
CRABP2,0.625531668,0.43713565,1.404163611,0.732181528,1.25861104,1.103847775
ETV3L,-0.29376181,-0.661330292,-0.105120257,-0.043160717,0.275025662,-0.399844681
CRP,0.667886431,-1,0.192117359,-0.833771887,-1,-1
TSTD1,1.676368932,1.030165389,1.628869909,1.245641653,1.401703517,1.196365419
PFDN2,2.813526077,2.931309725,2.418841838,2.351200109,2.199650102,1.480036249
DUSP12,2.335509844,1.828562095,1.822553186,1.363313865,1.344129649,1.058708446
CCDC190,-0.121587246,-1,-0.198400291,-0.370016891,-0.454399837,0.047593204
TMCO1,2.150495303,2.086171383,1.552325973,1.229878178,1.271995253,0.797199879
ADCY10,0.118971532,-0.452930656,-0.586212557,-0.229420495,-1,-0.106486633
XCL2,-1,-1,-1,-0.362122139,-0.560032044,-1
XCL1,-0.061009025,-1,-0.244917398,0.699064466,0.323969629,-1
KIAA0040,-0.645987439,-0.371422458,-0.053251897,-1,-1,-1
AXDND1,0.024434146,-1,-0.511587858,-0.099948627,-0.117043941,-0.163980054
TOR1AIP2,1.53296038,0.900778573,0.994053673,0.139665982,0.437316703,0.382919145
IER5,0.863752099,0.91864496,1.186738012,-0.152486366,-0.445978226,0.195333893
GLUL,1.874777996,1.710237202,1.722997986,0.308569267,0.543358684,0.446193263
RGS8,0.031456747,-1,-0.79519407,-0.319205349,-0.661609116,-0.889989772
KDM5B,1.499865882,0.901695668,1.308788796,0.206692882,0.612639167,0.550943859
RABIF,1.75648157,1.936412552,1.442179011,1.096276942,1.256517704,0.450040927
PM20D1,0.990819351,0.295808319,0.791165609,0.339901966,0.709381016,0.297131619
UTP25,1.478875802,0.715852576,0.848030837,0.206079486,0.393853371,-0.137055385
ATF3,0.316904031,0.166127518,0.425490462,0.012975134,-0.827396733,-0.55458014
TATDN3,0.702583466,0.091273261,0.51660685,0.121877309,0.218978248,-0.656220651
TGFB2,0.189230229,-0.212930813,0.493456103,-1,-0.023527688,-0.613783253
ZC3H11B,-0.152034778,-0.347094003,-0.510590312,-0.117829688,0.038505436,-0.49054925
DNAH14,0.006314587,-0.035365415,-0.273724946,-0.413093761,-0.431440413,-0.65301243
SRP9,2.694188695,2.352340696,2.443128208,1.571265683,1.65740187,1.489282608
H3-3A,1.81318032,1.417352966,1.376533491,1.411066055,1.553009562,0.943857765
CCSAP,1.356903098,1.174784386,1.280188141,0.456848217,0.492637408,0.348868217
EXOC8,1.26754151,0.811775447,0.992361161,0.016878969,0.226587324,-0.18219519
SLC35F3,-0.141416272,0.037173415,-0.397421368,-0.461760275,0.208354675,-0.703687833
COA6,2.150164555,1.955965217,1.598696474,0.750669941,1.129791457,0.455128716
GGPS1,1.167740973,1.617677477,1.108905812,0.753975349,0.897067407,0.471086109
ACTN2,-0.116271109,-1,0.06922104,-0.311960934,0.457106982,0.245842494
TFB2M,2.718103644,2.183393706,2.090092534,1.25799264,1.23347247,1.104207775
CNST,1.670202908,1.298501064,1.232296424,1.052354302,1.146849932,0.438902102
AHCTF1,1.406038756,1.132572752,1.264893793,0.753615854,0.797445436,0.601545338
ZNF670,1.572119861,1.331991472,0.914682276,-0.011825742,0.436254669,-0.319829423
ZNF669,2.156942347,1.425798103,1.484687887,0.140292469,1.056958813,1.469732508
ZNF124,0.898908875,0.966428384,0.607353517,0.346707535,0.255808786,-0.083390863
OR2T29,-0.704259004,-0.908284102,-0.842719579,-0.109568647,-0.260757229,-0.678563573
OR2T27,-0.300602903,-0.138286352,0.017186751,-0.608630858,-0.596148757,0.24296392
SH3BP5L,0.344948626,-0.955332204,-0.600689478,-0.093733992,0.098243779,-0.432569811
PGBD2,0.868218289,-0.108276428,0.431440974,0.000333698,0.169377343,-0.56615236
ACP1,1.928711885,2.183459734,1.594547237,1.427005301,1.485679157,1.067496265
SOX11,0.684438654,0.043619601,0.715542929,-0.049007828,0.201196443,0.701960788
ID2,2.019499569,1.970363168,1.980357301,1.687294842,2.325872357,1.80586603
RRM2,2.041713125,2.030772201,1.854309224,2.01590994,2.021976745,1.573433495
TTC32,0.668135209,0.074753599,0.662709506,0.444771908,0.602442,0.603389243
UBXN2A,1.257975435,0.846262668,1.114509952,-0.314476337,0.354567811,0.392234102
SF3B6,3.031360253,2.801330954,2.667486176,2.16908957,1.963453655,1.926463695
PFN4,-1,-1,-1,-0.245382913,-1,-1
POMC,1.341657465,1.231285361,0.851030255,0.159589657,1.053708726,1.056036043
ADGRF3,0.450953224,0.041774708,0.214358898,-0.184059384,0.28958528,-0.379040995
GPATCH11,1.869504691,1.592170599,1.450708306,1.01130919,1.216114115,0.60588607
NDUFAF7,1.655873386,1.284210323,1.231533852,0.439464304,1.110519017,1.046054069
SRSF7,2.844357895,2.699287029,2.11642706,1.796968571,2.262210371,1.799343315
CRIPT,1.755881316,1.781340312,1.608409571,0.621242159,1.030365579,0.491770442
FOXN2,2.039156568,1.216908273,1.611831521,-0.188097316,0.880722779,0.712834754
CLHC1,0.203570189,0.369311092,0.447614508,-0.003817525,-0.098245702,-0.254160187
PPP4R3B,1.384416045,1.109255633,1.203446745,0.956280186,0.988259504,0.687772372
CCDC85A,0.435677292,-0.756069481,-1,-1,0.324845613,-0.405858023
TMEM17,-0.613194843,0.369853929,-1,-1,-0.276289716,-1
OTX1,0.49620491,0.156638316,0.547641576,-0.429238128,0.977850745,0.444292038
RAB1A,2.26228942,2.217945291,2.213384566,1.539638286,1.701016053,1.3930517
C1D,1.698483863,1.705561483,1.514162179,-0.121487831,0.424892105,0.244238048
C2orf42,0.927603603,0.757384328,0.612213466,0.336621972,0.563176532,0.196793693
MPHOSPH10,2.106138718,1.754531258,1.601943757,0.866257914,1.192004893,0.70948542
TPRKB,2.253904079,2.318825486,1.760086011,0.228960399,0.491442093,0.410988767
INO80B,0.910089195,1.121068574,-0.108815267,0.703487606,0.48280403,1.158360749
MRPL53,2.093201946,2.003280589,1.669514368,1.779462839,1.82618312,1.47598493
CCDC142,1.192878023,1.112242738,0.755041035,0.899138809,0.930250485,0.593506953
HK2,1.709424926,1.622162074,1.087930397,0.447030027,0.667206868,0.504280762
POLE4,1.441425215,1.922483377,0.955155371,1.277370561,1.207328336,0.499598064
RETSAT,0.787977349,-0.05501833,0.383176196,0.021795111,0.331437224,0.09004582
ELMOD3,0.395644903,0.137592843,0.273147326,-0.373035066,0.103074143,0.00968804
MAT2A,2.333323246,1.770513628,2.05983788,1.41348466,1.40442243,1.039825077
SEMA4C,0.585668409,0.428716451,0.03089235,-0.657569656,-1,-0.73375623
LYG1,1.099589419,0.507878222,0.684674391,-1,0.038252677,-1
C2orf49,1.897437196,1.753027588,1.460928983,1.029911834,1.262263286,0.611119413
NPHP1,0.550101645,0.367310499,0.098453534,0.297798125,0.371856716,-0.781116361
BCL2L11,1.260508079,0.949104396,1.244813037,0.405217996,0.935296888,1.027495748
CKAP2L,1.505331086,1.095847845,0.988845154,1.268795745,1.126397817,1.037483387
IL1RN,0.465185784,-1,-0.083772006,-1,0.254164684,-1
EPC2,0.66396131,0.660652251,0.650598713,0.421025318,0.471937633,0.171258345
MMADHC,2.573457467,2.307783182,2.140002101,0.545169961,0.765756172,1.174844214
TANK,1.485863726,1.041411702,0.994566732,0.427102699,0.605874171,0.518493357
HAT1,2.148336088,2.084584119,1.835901396,1.203124063,1.289040514,0.832141817
DLX1,0.106280368,0.415155465,0.059818899,-1,0.468949043,0.485082974
DLX2,-0.11690423,-0.12668815,-0.705889602,-0.71023225,0.100812118,0.307441631
GPR155,1.336134798,1.145239419,0.80988446,0.104888905,0.111501189,-0.150127197
HOXD1,0.528201168,0.865279378,0.234775548,0.595081887,0.885291464,0.556270036
PDE11A,0.341435789,-0.326789453,0.274642057,-0.220031231,-0.230736921,-0.393823641
OSBPL6,0.785000858,0.73458452,0.645188197,0.089457977,0.120071447,-0.228648687
DIRC1,-1,-1,-1,-1,-1,-1
ASDURF,1.823002489,2.086678341,1.599522043,1.955837656,1.926415196,1.195379892
RFTN2,0.04523747,0.298718985,-0.138097092,-0.877667193,-0.338758265,-1
SATB2,0.747176149,0.261465691,0.518930893,-0.055364381,0.407537024,0.033608203
C2orf69,1.667643521,1.531017783,1.543033779,0.634868667,0.915084857,0.422466921
BZW1,2.368076998,2.073487878,2.001183124,0.945864532,1.222876717,1.182699429
PPIL3,1.733531686,1.517912752,1.568044524,1.074434766,1.19948777,0.589523352
FAM126B,1.128546177,0.778538512,0.831484633,0.640386694,0.602222269,0.178005089
FLACC1,0.220748742,-0.012926009,-0.679465377,-0.766193975,-1,-0.927073388
RAPH1,0.924798136,0.891133132,0.973499307,0.600847775,0.523755874,0.042656749
MYL1,-1,-1,-1,-1,-1,-1
GPBAR1,-0.2891246,-0.170432389,-0.020285168,-1,0.630567937,-1
PNKD,1.069965895,1.072245869,0.772051084,1.060050382,1.157777706,0.685661499
CATIP,0.118094064,0.050230987,-0.25814209,-1,-0.143073569,-0.209643005
ATG9A,0.771596945,1.156593831,0.793420257,-0.088277685,0.497841291,0.175287167
ANKZF1,0.707846936,0.436389792,0.393743108,0.46957137,0.298808346,0.313399129
SPEGNB,-0.717742825,0.260204116,0.327674113,-1,1.082543615,-0.211703491
NPPC,0.506738937,1.036876117,0.483442555,0.092122894,0.726469064,-0.338623022
ALPG,2.044370901,2.041016358,1.634189236,0.329625084,1.069289875,1.109894372
ALPI,-1,-0.382407952,-1,0.096789169,-0.162197499,-1
RBM44,0.695795165,0.971105996,1.265542324,0.44031922,0.460396366,0.405718242
FARP2,0.698456934,0.356904362,0.401127813,0.00941324,0.336766732,-0.530995818
D2HGDH,-0.637232935,-1,0.089064427,-0.72265109,-0.100215235,-0.738742114
ARL8B,2.339074064,2.397624746,2.036429061,1.253694588,1.345752093,1.194850308
EMC3,1.884751252,1.890595286,1.325292925,1.537749017,1.497945865,0.92683017
METTL6,0.671480321,0.772858684,0.059680112,0.556621763,0.382328368,-0.350957354
DPH3,2.201126329,2.103498303,1.795350226,0.696381869,0.481313205,0.81536211
UBE2E2,1.263261116,0.917467891,0.811157705,0.834175299,1.15081486,0.71216444
NKIRAS1,1.921820796,1.289396263,1.603098395,0.96589234,1.197769603,1.169993159
STAC,0.52613248,0.617857136,-0.137691493,-0.731659198,-0.151533752,-0.678615238
MLH1,0.74896847,0.602660526,0.083446679,-0.074304213,0.483399236,0.254946538
CSRNP1,0.709173125,0.700221007,0.798077628,-1,0.646765516,-0.311743262
MOBP,-0.170237402,-0.874310463,-0.862086712,-0.450614663,-0.68461985,-1
EIF1B,3.104739945,2.715877366,2.676269043,2.211141398,2.158750768,1.638328028
CCK,1.452251894,0.834587091,1.151845937,1.73444089,1.490910182,1.026636996
AC092042.3,1.331735356,0.825945128,1.163529777,0.591759105,1.032141719,-0.319961637
KRBOX1,1.151576821,0.688657679,0.980601751,0.557752578,0.914122346,-0.253071884
ZNF852,0.616969842,0.576085259,0.365867431,0.22891747,0.525891342,0.019684798
CCDC12,2.049485961,1.717399788,1.509801252,0.65962159,1.094011267,0.922706927
ELP6,1.594470627,1.449024157,1.019778143,0.097433575,0.405907042,-0.125246436
CSPG5,-1,-0.267475084,-0.747004658,-1,-0.315387307,-0.841246029
RBM5,0.856168375,0.757524183,0.761362642,0.493045587,0.34869329,0.423113251
PCBP4,0.036100315,-0.38177057,-0.0925302,-0.902613393,-0.167382245,-0.15933555
GLYCTK,-0.034793273,-0.947174805,-0.657521603,-0.856359932,-1,-1
SELENOK,2.158136371,2.256770189,1.54168465,2.013621168,1.862034658,1.389668467
RPP14,1.346224142,1.369533411,1.067127554,0.922711704,1.226021884,0.293162287
HTD2,1.918432367,1.934713161,1.641399348,1.479497935,1.803774848,0.870472575
KCTD6,1.43852991,0.957193529,1.153316647,-0.304670567,0.550209844,-0.269914674
SHQ1,1.779898518,1.391732859,1.210819169,0.681584022,0.894320758,0.785083116
TRMT10C,2.461307836,1.8246768,2.103333564,1.699206424,1.906365587,1.091198744
NXPE3,-0.595323605,-1,-0.884828567,-1,-0.848876364,-0.563992462
MORC1,-0.717687436,-1,-1,-0.698302815,-1,-0.72123332
STXBP5L,-0.058604566,-1,-0.737418442,-0.104243806,-0.529235784,-0.43241984
ARGFX,2.355236473,2.346243148,1.356187528,-0.92585086,-0.40563537,-0.730687424
ALG1L,-1,-0.266541688,0.462185264,-1,-1,-0.413685203
PRR20G,3.135388978,2.725923738,2.51670479,1.272690339,2.362052178,2.024996084
ISY1-RAB43,1.491674424,0.845329447,0.801357861,0.567050673,0.691917652,0.591116084
COL6A5,0.794427379,0.121405521,0.650884414,-0.12105247,-0.211713024,-0.743726794
NCK1,1.671110171,1.62749656,1.617464485,0.64988127,0.609772996,0.170711328
IL20RB,1.380381942,1.068155996,1.192420763,0.111372332,0.01201894,-0.212716692
DBR1,2.382948194,2.066725434,2.052569078,1.065284001,1.691971361,1.573159641
PRR23A,0.815044347,0.492798199,0.468849975,0.032420852,0.236463968,0.008124892
PRR23C,0.556713407,-0.723846378,0.347043379,-1,0.714831056,0.213872238
AGTR1,0.015833059,-0.307841939,-0.032816481,-1,-0.616698261,-1
AC020636.2,0.812200415,-0.180538051,0.363262153,-0.176775926,-0.159024995,-1
MBNL1,1.0157633,0.925847964,0.616801324,0.660634616,0.921175403,0.3391761
SHOX2,-0.308890175,-0.52775565,-1,-1,-0.364345723,-0.210638191
IFT80,1.280111378,0.74271898,0.683956926,0.166423135,0.650490506,0.135359647
EIF5A2,1.509791612,1.172024194,1.184486781,-0.410852517,0.362859535,0.343247154
CAMK2N2,-0.661258147,0.340938772,-1,-1,-1,-0.875557807
LSG1,1.632875689,1.354821613,1.094990775,0.000126609,0.753145523,0.760409454
FAM43A,0.03289997,0.643854759,0.202905701,-0.217313527,0.928063448,0.381270756
UBXN7,1.535725334,1.252230003,1.192324574,0.120493881,0.376360476,-0.093228432
RNF168,2.222027974,1.659007301,1.607554585,0.930311413,1.314656734,1.145944519
SMCO1,1.360094963,1.067754128,1.57445127,-0.821308205,-0.503624449,0.796530414
SENP5,1.692162045,1.275451988,1.146278389,0.552995614,1.067745296,0.551262373
NCBP2,2.225315464,2.001814943,1.849565329,1.253651459,1.199178062,0.924524047
FYTTD1,1.184858313,1.247104519,0.901823917,0.045862108,0.724710308,-0.083016458
ZNF718,0.913745992,0.623957718,0.794934118,-0.094828769,-0.311019057,-0.255034034
ZNF141,0.530624451,0.088395047,0.528437863,0.027542505,-0.088381315,-0.850956402
POLN,0.722367345,0.547673007,0.383412986,-0.479875273,-0.008356277,-0.09414146
HAUS3,1.023630637,0.845778886,0.85125561,-0.32419634,0.008075622,0.251374992
RNF4,1.883407258,1.530910233,1.618906605,1.352600251,1.456663629,0.99754174
GRK4,0.338998914,-0.010016883,0.363850047,-1,-1,-0.563934367
FAM200B,1.26869343,1.187668665,1.184540716,0.720136849,0.876709507,0.57871625
MED28,1.38087562,1.276505856,0.926000018,0.913436561,0.388263592,0.267649277
DCAF16,1.092403277,0.659691828,0.658641017,0.785988905,0.441051193,0.676859342
SLC34A2,2.53949433,2.017874356,1.826110935,0.888530107,1.181956432,1.533570775
TMEM156,-0.698025079,-1,-1,-0.140569741,-1,0.068888023
COX7B2,1.847815405,2.045848362,1.230532324,-1,-1,-1
ARL9,-0.303439026,-0.913320447,0.716364441,-1,-0.22793364,0.57272351
ADGRL3,-0.146879142,-1,-0.492024541,-0.177739773,-0.318336258,-0.362485424
TMPRSS11A,-0.056613528,-0.158947116,-1,-0.415646989,-1,-1
JCHAIN,-0.690576127,-1,-0.561833311,-1,0.047282169,0.538558768
MOB1B,0.913227815,0.766035057,0.889275862,0.284580792,0.334635717,0.554742301
THAP6,1.109135894,0.992412307,0.808198185,0.510251955,0.516034951,0.187489047
ART3,0.850420275,0.476270247,0.940463789,-1,0.114905298,0.859038727
HNRNPDL,2.102367994,1.974294967,1.961661595,1.0807242,1.041744362,1.582218761
NKX6-1,-0.73664389,-0.317167368,-0.807048107,-0.793453857,-1,-0.419055821
PDLIM5,0.822371705,0.632234005,0.589689974,-0.17543442,0.239432104,0.218870215
RAP1GDS1,1.327206679,1.137205311,1.205909859,0.486052038,0.653031845,0.285512008
TRMT10A,1.039553126,1.050773777,0.887011073,0.167641519,0.125850687,-0.614749971
MTTP,0.351234749,0.404015568,-0.040889971,-0.332036273,-0.29950771,-0.813745063
DNAJB14,1.026184084,0.623443152,0.352511922,-0.167764802,-0.226198047,0.193082944
H2AZ1,3.677092435,3.340023688,3.235082399,1.745141667,2.083242019,2.55524854
COL25A1,-0.514286925,-0.40810911,-0.747224009,-1,-0.431134367,-0.285038341
NEUROG2,-0.602940368,-1,-0.487244831,-1,-0.730708432,-0.027002801
NDST3,-0.698724157,-1,-0.799239083,-1,-0.844218122,-0.488200312
NOCT,1.939513305,1.60700802,1.717012958,0.544553668,0.8805419,0.51127221
MGARP,-1,-0.696118851,0.179072324,-1,-0.466471442,0.065492752
CLGN,-0.793746064,0.253308254,0.248465591,-0.079602471,-1,0.185852375
FBXW7,1.29552563,0.751310135,0.996587628,-0.027460937,0.40978432,0.554402359
FAM218A,0.987766387,0.543139307,1.00433519,0.183453809,0.260608297,0.211769141
TRIM75P,1.624285435,1.380077446,1.132851102,-0.69436119,0.657691072,1.170715561
HMGB2,2.40924724,2.04701091,2.158476203,2.386254396,2.391996886,2.207772786
SPCS3,1.229310038,1.280300089,0.974791119,-0.235390912,-0.055770588,0.50187935
CDKN2AIP,1.833134976,1.201787111,1.647654418,0.942459956,1.269224418,1.094250509
ING2,1.187759705,1.266779183,1.055891951,0.829904752,0.965876988,0.481706845
CASP3,1.374393623,1.845487769,1.656436545,1.298229714,1.295655932,0.627176984
CFAP97,1.738250485,1.377688595,1.631119973,0.258040012,0.463864095,0.497112015
LRP2BP,-0.060904604,-0.150837176,0.173660943,-0.820830772,-0.136977702,-0.14153932
ANKRD37,1.900653193,1.957349214,1.685497081,1.462429148,1.727472489,1.430353552
CCDC110,0.372388802,0.272330687,-0.071100351,-0.469422965,0.213292421,0.373475944
SLC6A3,0.531813021,0.675433445,-0.151546603,-0.452940464,-0.493932745,-0.500711977
FASTKD3,1.274239283,1.079726939,0.397370644,0.933754805,0.292960995,0.025803244
ZNF622,2.158992557,1.588672392,1.512709984,0.761153902,1.831477366,1.052185837
H3Y2,2.84291598,2.310421646,2.188543286,1.679614612,2.716563485,2.367120756
