gene,4C_NC1,4C_NC2,4C_NC3,4C_KD1,4C_KD2,4C_KD3
GIP,1.545042409,1.686240215,2.034518036,-0.021431236,0.272793269,-0.072316344
GNGT2,0.242434174,-0.435605812,0.581990624,-1,-0.244088727,-1
SLC35B1,1.268568999,1.200726736,1.066489383,1.325929514,1.187276125,1.158200972
TMEM92,0.99229502,1.223444423,1.229944179,-1,-0.512263939,-0.523569213
C17orf67,-0.074104504,0.458903154,0.292742097,-0.249785376,-0.03837092,-0.788477162
RAD51C,1.145628504,1.418307681,1.215594914,0.647148999,0.677401544,0.704030983
SKA2,1.457522593,2.008504918,1.383889192,1.197513544,0.902145861,1.036281578
YPEL2,0.95225854,1.45490095,1.038974756,0.944895115,1.271523904,1.274441839
VMP1,1.212174559,1.512885275,0.964685827,0.713110774,0.50258063,0.463563908
GH2,0.409493118,0.268102403,0.61893615,-1,-1,-0.24992882
GH1,-0.801015639,-1,-0.047119079,-1,-1,-1
AC127029.3,-1,0.312465131,0.540422927,-1,-1,-0.404187063
DDX5,1.941279295,2.246649205,1.866654479,1.623611916,1.478349577,1.4729068
NOL11,1.563424562,1.799508019,1.268838746,-0.14875644,0.040509104,-0.400271446
KPNA2,2.529805073,2.938265096,2.576993928,2.634717887,2.519627222,2.553030892
ARSG,0.684086497,0.609318353,0.24099998,0.177009358,0.046271136,0.159827938
SLC16A6,1.323274535,1.376361574,0.885242362,-0.207684416,-1,-1
ABCA10,-0.524838774,-0.541168941,-0.41586401,-1,-0.652096421,-0.643584794
