gene,8C_NC3,8C_NC1,8C_NC2,8C_KD3,8C_KD2,8C_KD1
KIF3C,1.249534895,2.813954932,1.443356374,1.144067199,9.48648011,7.985610627
MAPRE3,0.919903203,0.945667324,0.3418203,1.553725727,10.21627988,7.355430896
KHK,2.094134421,2.615343752,0.528577463,2.874930314,18.22852298,15.49619967
CGREF1,1.661490418,3.238677201,0.58149943,3.792949146,12.89373228,14.91071929
SLC30A3,0.179630171,0.059501926,0.129045166,1.08623674,2.530225876,1.15701974
GPN1,19.73817268,36.65158338,36.28743878,9.034323927,27.08282726,34.41217754
VIT,0.232647701,0,0,0.675282053,0.106281652,0
COX7A2L,27.89301353,43.59759194,56.02130397,28.59782192,69.8739289,73.3934323
PRKCE,0.582450859,0.386825134,0.217500209,0.743589065,3.003324781,0.339012771
NRXN1,0.279167038,0.183379055,0.114722437,0.931010003,3.027565399,2.476371535
EML6,0.349121261,0.809517193,0.395210213,1.098394627,0.646421332,1.163236749
WDPCP,0.071926914,0.378405998,1.468088027,0.028340457,0.347916115,0.856721833
SPR,4.025539234,1.529542307,0.382754336,7.137596629,28.6668879,19.65619144
DOK1,1.13233581,0.168787195,0.345721692,0.316030025,1.939840586,3.205036449
TCF7L1,1.090834718,0.522646064,0.44779925,3.305427281,11.01223991,9.245742571
TMEM150A,0.260284795,1.635072553,1.182024536,5.199260614,16.14802903,12.4474463
IMMT,28.42430389,40.77721771,27.39410997,34.4600336,155.9512599,137.526436
TEX37,62.87746288,42.0261432,67.75615095,4.407331753,60.40573642,36.85517725
NCAPH,5.697007234,5.42545743,3.078994006,20.0370713,24.41437323,18.50547872
BUB1,26.71701498,46.27389933,21.74741647,17.70019798,54.51090519,70.93434425
RABL2A,1.379157876,1.24203833,0.959816381,0.753795782,4.101873853,3.941192746
RALB,9.760971818,5.807948725,8.418992223,13.41942905,38.91438705,35.87977853
IWS1,35.83507816,37.09340162,24.66189766,54.81410812,116.527283,149.2847426
TUBA3E,5.951265105,43.95957605,26.83667652,8.188487832,3.052096788,0.495193885
TUBA3D,2.306053739,46.43256639,24.92870222,4.505267338,30.85210328,3.466829711
GPR39,1.864352858,3.42656412,4.642175578,9.684252488,47.72218362,36.97633304
RAB3GAP1,2.013823395,2.794804295,2.768718645,9.237475619,13.78490986,13.74930586
ZRANB3,1.410548698,3.63944181,1.17237186,1.625907949,1.712107808,3.460219668
MBD5,0.825546377,1.534674283,1.112001073,0.826285098,2.462780214,1.293851224
RND3,0.496323727,2.887705949,3.381529122,4.87954227,7.487844034,3.817085087
LY75-CD302,0.896222082,0.667959143,0.6036002,0.869776156,1.674923595,4.057872867
SCN7A,1.146928706,2.48512395,0.152897242,0.009900088,0.56717035,0.453741176
ATF2,12.66694118,25.66747648,19.39648027,20.92689716,42.73179403,51.43377658
PDE1A,0.609820089,1.221050675,0.696368296,1.577508208,5.706880904,3.017161827
DNAH7,0.571399347,0.381673263,0.749337215,0.261779857,0.281659571,0.457733671
SF3B1,34.64184403,51.82659385,31.68360633,29.91027894,46.93071471,44.69841525
MDH1B,2.468055999,0.118674543,0.729232404,0.866584717,1.091123984,2.892670542
IGFBP5,0.106789109,0,0.105485343,0,1.463550621,0.435955953
CNOT9,6.821429417,26.98518656,18.1598804,5.292469196,21.8809788,17.46373002
GLB1L,1.58201344,1.580473137,1.015603198,2.550558257,15.07907855,12.20227834
TUBA4B,8.527197895,18.15092672,11.72494283,41.32465363,96.58951525,97.08214481
TMEM198,0,0,0.024052057,0.037376864,1.720686757,0.801856817
OBSL1,0.485632521,0.706233234,0.382911912,0.416531215,2.424837336,0.793018656
AC093884.1,11.59556669,21.98705485,12.83884622,26.63953387,44.99031898,44.94003651
SERPINE2,4.56117978,10.30375129,5.946558873,9.68201396,26.55626313,24.37982632
TRIP12,34.6692981,32.30923397,29.38820247,19.57908384,44.98313545,37.96124712
HTR2B,0,0.553367911,2.971725827,0.333033022,0,0.69281504
COPS7B,7.474897254,14.35189691,9.128179807,15.71806795,52.7657479,59.72988481
DIS3L2,0.92882599,2.534500203,0.716486946,0.743696394,2.538966206,3.572203417
GIGYF2,3.465530514,7.032590109,9.104965612,6.022347155,10.33816033,7.276952766
SNORC,0.933610569,1.113319973,2.045634583,1.172550014,1.67936794,1.473730748
HJURP,10.18007726,47.45408624,29.06388601,13.01243081,49.24941841,66.00282614
IQCA1,5.765723153,3.995412752,1.72470335,24.40422983,41.27714559,50.17764874
MLPH,0.208960504,0.034608753,0,0.356399832,2.002018978,0.960482989
KIF1A,0.248157548,0.888802668,0.12627798,2.06913347,3.383299263,1.649066825
HDLBP,6.435566012,11.53266965,4.691258731,13.60971216,25.90058081,24.95893243
BHLHE40,0.834646786,2.854188588,2.063346324,1.479894182,20.88717098,21.62005096
LMCD1,0,0.237595641,0.961869067,0.181504535,0.611664157,0.603862195
OGG1,0.678664575,1.237521506,2.840087134,1.903318235,6.061540916,4.024066972
CAMK1,0.254327211,0.126367626,1.233272533,0.532362179,2.178480275,1.626616158
GHRL,0,0.744764338,0,0,0.855944131,0.589252058
XPC,2.110735624,5.166343392,6.409978402,3.082718761,5.629405521,7.833517278
PLCL2,1.204357634,0.482052086,0.228317412,0.130717613,0.534909788,0.036419783
TOP2B,23.08706381,47.25692381,10.20783775,24.86260857,52.01184733,61.84397289
NGLY1,1.634505002,1.928393193,2.803133045,1.659730632,7.208826378,4.463613517
CCDC13,0.455710049,0.970409009,0.982137557,0.313424375,1.854142118,2.803875179
KIF15,4.565404593,7.37369815,2.817930045,6.185421506,15.69827902,18.87801272
TGM4,0.126859889,0.835185999,1.549300665,0.336357438,1.575625982,4.315774378
SLC6A20,0.129734401,0.193383495,0,0.14483324,3.837553615,1.624192029
SCAP,2.177939643,2.141572539,2.149706125,2.198999534,16.96238605,11.28213979
QRICH1,17.93852921,38.49116269,13.97699869,3.228195097,20.53671509,23.87874546
USP4,1.868843405,2.422872467,2.360771078,1.669952159,6.618382418,2.961989927
CACNA2D2,0.309460941,0.447718581,1.549664659,0.426765505,5.22351121,4.562899906
DCAF1,2.327201664,4.420722043,3.811448561,7.562006941,18.94091428,17.57433989
RAD54L2,1.703468684,6.401971099,2.397254217,5.365767878,15.84792331,11.6783986
DUSP7,1.349977717,6.052003971,3.828218527,3.407953726,22.30963243,12.76266372
TNNC1,2.11809318,1.428280893,0,1.055626145,2.159864865,5.435197742
NEK4,1.440113409,3.072390742,1.639144095,1.183179732,10.34641827,7.833927763
CADPS,0.266813784,0.204706507,0,0.417231825,0.766293249,0.294735754
HHLA2,23.60678211,47.5328847,25.43844199,24.7734821,101.2668988,175.9831621
MYH15,1.592767536,3.098716479,0.298145482,3.055392241,15.44937444,10.26938485
AC069444.2,1.788744234,6.039378629,0,1.461603355,2.215196235,0
PODXL2,0.264558765,0,0.171051593,0.066453486,1.495639389,2.289674072
SEC61A1,22.80579229,66.51029106,19.2833944,8.213235517,10.43123494,6.034695225
KIAA1257,2.945697942,4.13427867,1.138815817,8.368124694,26.43609259,33.49966264
EFCC1,0.039077441,0.203872388,0.378985278,1.47235652,5.25516757,2.999159843
HMCES,10.77223782,7.365977104,8.310568984,5.955263878,29.89519949,30.8933458
EFCAB12,0,0.330358299,0,0.414427792,0.177181571,1.954296115
IFT122,0.710610444,0.275937403,0.45687426,0.769980458,1.278749383,1.004378694
RAB6B,0.361119437,0.198316824,0.143366942,1.185571893,5.160803581,3.212278981
COPB2,20.05632208,46.13215444,27.66430567,17.71793063,51.98758843,57.09483412
PXYLP1,1.906119829,0.379266248,0.929419207,6.250278304,20.83376868,17.74614856
GRK7,0.21318258,0.185367145,0,1.294088799,2.860810698,3.365147456
GYG1,58.098755,34.47004531,12.20344228,25.6743071,210.6010594,303.2723345
ANKUB1,1.424469451,1.441766945,0.596942352,4.108153683,5.362643452,4.838866809
IGSF10,4.332665833,4.329925774,2.162576683,7.004759546,9.717244368,10.37623744
LXN,3.076243625,13.5212927,5.65238171,1.585045447,7.769888095,5.66740747
IQCJ,1.161460949,1.789973863,0.89095467,0.148343823,2.225806138,1.671597012
PHC3,2.149432463,2.859236528,1.286374906,1.008055272,3.0238823,2.887923676
YEATS2,3.666641758,5.633190154,4.593500918,2.052965879,6.946194643,5.647700298
MUC20,0.159907722,0.213269628,0.961336471,0.838565817,4.16681749,2.611229714
TM4SF19,2.060465579,0.406502494,0.653040573,0.634265103,2.906934711,4.453224633
PIGZ,0.665740044,1.55559022,0,0.12052227,1.664514244,1.704145186
TACC3,4.076033863,7.205184845,5.208762915,6.091366984,44.22830229,42.75421414
FAM193A,1.537968794,1.331136491,0.810829777,3.946242711,4.773701729,5.292931683
STX18,2.065427936,3.75222549,2.80529089,4.071192244,18.22619067,29.52923347
C4orf50,0.108553172,0.248939272,0,0.18411084,1.015659919,0.67269046
WFS1,1.657522509,1.292377085,1.360206965,1.804168702,4.630658382,2.70666855
KIAA0232,2.078509253,2.70465973,0.933850324,3.452273837,9.870381669,5.61633418
CCDC96,2.72607348,2.350464259,0.345598898,13.89643319,2.976059038,0.785571164
ABLIM2,0.114150831,0,0.584287243,0.382308036,3.031109148,1.584432147
USP17L13,0,0.255273888,1.033436706,0.086033531,4.694106307,2.06942409
USP17L15,0,0,0.258359177,0.229422749,3.051169099,2.349075994
USP17L17,0,0.20421911,0.258359177,0.286778436,7.04115946,2.405006375
USP17L19,0,0,0.221450723,0.114711374,2.933816442,1.733841805
USP17L5,0,0,0.116772509,0,1.05197486,1.002744304
USP17L29,0,0.21537232,0.311393358,0.120976214,2.103949719,2.064473566
SLC2A9,0.017363166,0,0,0.19626237,1.412906168,1.488551475
CC2D2A,0.499785172,0.69113081,0.006488719,0.216794414,0.175365838,0.206490565
UCHL1,96.23280127,117.1349738,38.09715016,148.4002391,1013.008134,509.0693549
AC058822.1,3.678144948,13.99261291,9.775095431,10.88273557,40.04901051,45.13910733
SDAD1,33.59199112,61.76765226,62.73443333,56.01766165,144.2076251,69.68499282
PRDM8,1.253901316,0.635486793,0,0.472443882,1.095530149,0.020475711
PRKG2,1.068499899,2.481286139,0,2.128304077,4.37388678,1.304021857
FAM13A,4.737433686,8.26890363,12.09625348,27.60572844,156.0808996,94.78072795
BMPR1B,0.491133327,3.059084613,2.636752089,5.015409977,4.266979121,6.530581638
ADH5,10.51262257,9.236445082,11.99092405,11.41597414,50.44283164,49.89734787
GSTCD,1.097422722,5.548190511,2.641077914,5.107317931,13.8338864,15.3668099
ARSJ,0,0.533366662,0.216889165,0.823888923,6.838654291,1.533792332
SLC25A31,2.762755647,2.414113322,4.174810534,0.132943646,0.707224626,0
HSPA4L,5.804959108,7.318253138,2.656092242,12.45429184,21.3543058,21.30781756
LRAT,4.17720208,1.753004917,5.645156579,21.70123025,11.89194364,25.76345589
DDX60L,2.617675787,4.459355101,0.423372392,0.007926748,1.110969385,1.275411448
CCDC127,1.844050322,2.126064538,4.47586775,2.44841328,14.46643527,20.20176119
ADCY2,0,0.170491874,0.232417614,0.120392219,0.285517257,0.090718519
MARCHF6,0.684776687,2.026348999,1.158790101,3.117350361,3.232577439,3.023317129
DAP,0.941619824,3.036855438,2.914900319,2.522899374,18.53620318,12.80424642
DNAH5,0.010477972,0.452938773,0.312383296,0.204704972,0.700055793,0.884022529
TAF11L3,8.096295875,2.298747773,4.154519421,4.035073471,27.57492599,2.046096343
TAF11L4,15.03597805,4.884839017,9.555394669,6.94032637,75.2944087,7.554817267
TAF11L6,11.85529039,2.011404301,6.335642117,4.842088165,50.03115315,4.564368765
TAF11L8,8.19268035,1.580389094,7.997449886,3.228058777,36.82160776,4.406976739
TAF11L9,12.43359724,2.011404301,5.81632719,5.56840139,64.06629512,6.138289029
TAF11L11,38.23325733,85.05785453,898.3929453,47.49681287,734.2739179,145.1302571
TAF11L12,30.93915061,56.76089974,507.2198539,25.19643773,493.6965906,97.2448371
PDZD2,0.61075988,0.366316907,0.354387917,0.750429391,3.696144377,1.316025491
ZFR,14.21754276,21.59818414,21.47460413,17.47556888,50.32905561,46.25296286
C5orf67,2.325668153,1.901074898,0,0.188443718,3.984176279,0
PDE4D,0.017720353,0.422626392,0.496477353,0.881319096,3.557875845,1.49891767
CCNB1,591.7104702,1318.978459,872.6487362,980.3876213,1664.167765,1891.194449
SMN2,17.21850541,60.21988161,38.96238289,21.71325165,65.15001746,71.36946925
SMN1,70.82606319,152.2128048,108.0553678,92.93510341,254.8913366,332.2232113
NAIP,0.102828344,0.50491259,0.33893856,0.871097413,1.564702102,1.75816473
ARHGEF28,0.36845445,1.263210991,0.734529515,1.314219063,4.046062944,2.695488366
AGGF1,1.383649702,4.005649081,2.760212506,9.957457936,19.74659028,20.67112182
AC008581.2,2.499674703,6.794547226,3.353827811,17.99522472,30.35375471,30.45394943
CAST,4.946130993,2.439210901,4.3037724,12.61751396,36.02372119,25.00044888
FER,2.547995727,5.293323284,2.257673422,7.924071049,16.57559892,10.99633661
TMED7-TICAM2,1.883065137,7.753533491,2.744373227,2.571774858,3.173054692,2.848128619
TICAM2,0.940105168,3.754509165,0.993934193,0.05940663,0.698906704,1.708945544
SLC27A6,0.955046164,8.432104721,0,2.937167716,10.44599718,39.25873573
IRF1,3.780370602,2.977429557,3.053275328,2.762629809,11.26694146,5.375874607
SEPTIN8,1.097237659,0.600815854,0.868682041,1.018697716,5.690287124,5.923730357
FSTL4,0.703085319,1.469793328,1.515275993,8.794367773,19.02193727,11.00505875
BRD8,4.507937175,9.628962927,4.655305287,5.552251933,23.5598035,27.03137689
GFRA3,0,0.474593707,0.748565823,0.121173987,0,0.519916216
CDC25C,3.326996872,10.63799247,11.77709176,7.231146614,19.81565368,18.40977471
FAM53C,22.45025569,21.85964136,10.10425848,3.423282853,17.09810414,16.09805021
REEP2,0.319281,1.586412323,0.458738858,2.094083721,7.870297226,6.719921462
CTNNA1,11.39752417,15.55164372,8.700530547,21.93416586,25.16317417,32.54122034
PAIP2,56.84913805,92.58924559,122.1863829,32.43447765,98.66987674,126.8114235
IK,42.81762703,76.50856245,33.63725122,27.67564638,73.20573318,73.10822588
ZMAT2,38.92218274,110.3141684,59.46645153,82.43109693,162.7747969,136.4086025
FGF1,0.011554524,0,0,0,0.395888484,0.433965846
HTR4,0,0.25567247,0,0.239355174,0.979465759,1.2537297
PCYOX1L,0.009528321,1.051023339,0,0.99724245,1.59968054,2.084955676
IL17B,6.518559792,37.25875306,30.37141615,50.53470767,166.0611837,339.8597966
HMGXB3,4.005765239,9.696087275,2.762211474,11.42351656,22.41298978,9.061739743
CSF1R,2.580488013,1.881622786,3.214066401,4.601816813,9.798297614,10.16063156
TCOF1,4.637930934,8.690425601,2.721139399,10.59267635,45.85401983,29.25923137
ZNF300,0.847925536,6.902985565,2.684920574,0.677189796,0.983304064,2.258010024
FAXDC2,1.063122982,2.03040016,0.617555999,1.237849646,4.496260025,5.004671142
HMMR,18.38050952,35.75288684,66.5636267,23.57476282,55.40525781,68.96676824
FBXW11,2.981800713,3.383511885,0.844983213,7.662645762,18.75369959,12.02969525
ZNF346,0.912264781,1.141745489,1.177802528,3.826343212,10.05518853,6.436594706
RGS14,1.040562106,2.245583414,3.949652836,0.741211958,15.43163693,8.445261063
PRR7,0.131298417,0,0,1.071860988,5.510821894,5.038520101
RUFY1,1.306653992,3.691932668,1.439561045,1.265499148,4.3098912,5.222822748
F13A1,2.80505489,1.035894037,0.885024847,1.957196704,13.85348897,5.797895075
SSR1,23.44453619,47.86274054,19.08429508,8.375780025,19.34349014,26.94120463
BMP6,14.75033971,19.44830828,12.94526952,46.12888741,119.2345179,168.4332185
H2AC11,8.388276577,12.27492998,14.77125532,11.15606353,21.24865455,5.470736981
PRSS16,1.501083428,0.032427987,1.629274504,0.910751933,2.944242859,4.191923891
TRIM39,5.242188734,6.921027203,1.408564938,1.915294505,3.965442384,3.957742801
PPP1R10,9.147798244,23.97395736,18.82118292,16.3652248,33.50303325,25.90215283
ATP6V1G2,0.294809895,1.038692447,0.86641177,0.044880091,2.571154642,0.13129442
TNF,0,0,0,1.579161352,5.580895162,9.967473824
PRRC2A,1.009500551,0.705362058,0.720686124,1.241448756,4.431606941,5.182391337
APOM,0,0,0.10025255,1.596871356,3.586039175,5.013387731
GPANK1,25.33743658,50.64860632,26.61505818,21.3632691,58.63507628,34.97175115
ATF6B,0.285408533,0.567244043,0.495502857,0.849667055,1.765625547,1.838351012
AL662884.4,0.983615921,1.832735604,0,5.867927998,16.2187391,14.15468868
PPT2,2.879035097,3.736834364,6.268155923,19.48141163,48.78483389,39.88152164
SMIM29,3.82376736,5.332023069,5.715469885,3.279048612,15.63695863,7.200811728
LHFPL5,4.774121482,7.924775028,5.539648771,6.996891319,11.90818685,9.143091483
SRPK1,51.54833842,71.8142055,33.91253745,91.39712748,87.26323984,101.0818773
CDKN1A,8.225609079,11.64249799,60.52211949,19.01876977,10.0515437,5.144861521
C6orf89,0.885857363,3.236900719,2.154166431,2.251406076,6.862732259,6.016706905
ZFAND3,4.079887993,5.090461643,4.168484192,1.948406433,8.568469784,4.416855072
FRS3,0.201334959,0,0.477304567,0.050572544,0.724318013,1.117824826
MED20,5.757663911,9.733738186,15.03811192,7.716247118,40.988226,50.39262474
KLC4,0.582857962,2.151986322,3.778155699,1.028594746,4.270561418,1.566782804
AL355385.2,13.11922508,41.15783869,32.77846435,26.33739095,111.015863,86.04144732
MRPL2,12.11261163,38.71791144,33.50219962,24.85501175,112.1525998,88.03354346
TMEM63B,1.118321288,1.298695087,0.742673158,0.89280446,3.965326412,1.380248042
SLC29A1,6.854644969,2.614270694,3.159459823,12.59956855,47.72851087,63.48735864
MCM3,15.89693337,43.15662447,9.730465775,91.0572281,117.0203999,94.47861199
ELOVL5,37.01793247,29.35549286,14.29411274,63.6065997,108.8397426,116.9301399
